keynumber,comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,overs,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text
1467,14050,1273720,BAN v PNG,BAN,PNG,BAN,1,5,5,1,"Morea to Liton Das, 1 wide",0,1,0,536936,Liton Das,19,14,524255,Kabua Morea,1.4,0,7,1,56143,Shakib Al Hasan,13,12,1122557,Damien Ravu,2,0,19,0,0,0,0,0,0,0,0,"slower ball again full and wide outside off, left alone."
1468,14070,1273720,BAN v PNG,BAN,PNG,BAN,1,5,6,1,"Morea to Shakib Al Hasan, 1 run",0,0,0,56143,Shakib Al Hasan,14,13,524255,Kabua Morea,2,0,9,1,536936,Liton Das,20,15,1122557,Damien Ravu,2,0,19,0,0,0,0,0,0,0,0,"slower ball lands on a fullish length on fifth stump, shoveled into the covers for one."
1469,15010,1273720,BAN v PNG,BAN,PNG,BAN,1,6,1,1,"Bau to Shakib Al Hasan, 1 run",0,0,0,56143,Shakib Al Hasan,15,14,420427,Sese Bau,0.1,0,1,0,536936,Liton Das,20,15,524255,Kabua Morea,2,0,9,1,0,0,0,0,0,0,0,"flighted full on the legs, goes back to flick through midwicket."
1470,15020,1273720,BAN v PNG,BAN,PNG,BAN,1,6,2,2,"Bau to Liton Das, 2 runs",0,0,0,536936,Liton Das,22,16,420427,Sese Bau,0.2,0,3,0,56143,Shakib Al Hasan,15,14,524255,Kabua Morea,2,0,9,1,0,0,0,0,0,0,0,"full on fifth stump, shuffles across and flicks to long-on, Ravu charges in and slides past the ball to open the door for a second run."
1471,15030,1273720,BAN v PNG,BAN,PNG,BAN,1,6,3,0,"Bau to Liton Das, no run",0,0,0,536936,Liton Das,22,17,420427,Sese Bau,0.3,0,3,0,56143,Shakib Al Hasan,15,14,524255,Kabua Morea,2,0,9,1,0,0,0,0,0,0,0,"flighted full on fourth stump, shuffles across to sweep and misses, big lbw shout denied. Hit well outside off stump.<b> But Assad Vala has called for a review in desperation.</b> Sure enough, ball-tracking shows impact comfortably outside off stump. Didn't even look like the ball was turning enough to hit off stump."
1472,15040,1273720,BAN v PNG,BAN,PNG,BAN,1,6,4,2,"Bau to Liton Das, 2 runs",0,0,0,536936,Liton Das,24,18,420427,Sese Bau,0.4,0,5,0,56143,Shakib Al Hasan,15,14,524255,Kabua Morea,2,0,9,1,0,0,0,0,0,0,0,"good length ball on fifth stump, goes back to flick into midwicket and weighted perfectly for a pair."
1473,15050,1273720,BAN v PNG,BAN,PNG,BAN,1,6,5,2,"Bau to Liton Das, 2 runs",0,0,0,536936,Liton Das,26,19,420427,Sese Bau,0.5,0,7,0,56143,Shakib Al Hasan,15,14,524255,Kabua Morea,2,0,9,1,0,0,0,0,0,0,0,"full on the legs, flicked into midwicket for another double."
1474,15060,1273720,BAN v PNG,BAN,PNG,BAN,1,6,6,1,"Bau to Liton Das, 1 run",0,0,0,536936,Liton Das,27,20,420427,Sese Bau,1,0,8,0,56143,Shakib Al Hasan,15,14,524255,Kabua Morea,2,0,9,1,0,0,0,0,0,0,0,"good length ball on off stump, goes back and flicks into midwicket."
1475,16010,1273720,BAN v PNG,BAN,PNG,BAN,1,7,1,1,"Soper to Liton Das, 1 run",0,0,0,536936,Liton Das,28,21,574287,Chad Soper,1.1,0,10,0,56143,Shakib Al Hasan,15,14,420427,Sese Bau,1,0,8,0,0,0,0,0,0,0,0,"good length ball on the legs, flicked behind square for a long single."
1476,16020,1273720,BAN v PNG,BAN,PNG,BAN,1,7,2,0,"Soper to Shakib Al Hasan, no run",0,0,0,56143,Shakib Al Hasan,15,15,574287,Chad Soper,1.2,0,10,0,536936,Liton Das,28,21,420427,Sese Bau,1,0,8,0,0,0,0,0,0,0,0,"fullish length on middle, punched back to Soper."
1477,16030,1273720,BAN v PNG,BAN,PNG,BAN,1,7,3,2,"Soper to Shakib Al Hasan, 2 runs",0,0,0,56143,Shakib Al Hasan,17,16,574287,Chad Soper,1.3,0,12,0,536936,Liton Das,28,21,420427,Sese Bau,1,0,8,0,0,0,0,0,0,0,0,"good length ball on middle, flicks this high over midwicket for one."
